Date,State,Confirmed,Recovered,Deceased
14-Mar-20,TT,81,9,2
14-Mar-20,AN,0,0,0
14-Mar-20,AP,1,0,0
14-Mar-20,AR,0,0,0
14-Mar-20,AS,0,0,0
14-Mar-20,BR,0,0,0
14-Mar-20,CH,0,0,0
14-Mar-20,CT,0,0,0
14-Mar-20,DN,0,0,0
14-Mar-20,DD,0,0,0
14-Mar-20,DL,7,1,1
14-Mar-20,GA,0,0,0
14-Mar-20,GJ,0,0,0
14-Mar-20,HR,14,0,0
14-Mar-20,HP,0,0,0
14-Mar-20,JK,2,0,0
14-Mar-20,JH,0,0,0
14-Mar-20,KA,6,0,1
14-Mar-20,KL,19,3,0
14-Mar-20,LA,0,0,0
14-Mar-20,LD,0,0,0
14-Mar-20,MP,0,0,0
14-Mar-20,MH,14,0,0
14-Mar-20,MN,0,0,0
14-Mar-20,ML,0,0,0
14-Mar-20,MZ,0,0,0
14-Mar-20,NL,0,0,0
14-Mar-20,OR,0,0,0
14-Mar-20,PY,0,0,0
14-Mar-20,PB,1,0,0
14-Mar-20,RJ,3,1,0
14-Mar-20,SK,0,0,0
14-Mar-20,TN,1,0,0
14-Mar-20,TG,1,0,0
14-Mar-20,TR,0,0,0
14-Mar-20,UP,12,4,0
14-Mar-20,UT,0,0,0
14-Mar-20,WB,0,0,0
14-Mar-20,UN,0,0,0
15-Mar-20,TT,27,4,0
15-Mar-20,AN,0,0,0
15-Mar-20,AP,0,0,0
15-Mar-20,AR,0,0,0
15-Mar-20,AS,0,0,0
15-Mar-20,BR,0,0,0
15-Mar-20,CH,0,0,0
15-Mar-20,CT,0,0,0
15-Mar-20,DN,0,0,0
15-Mar-20,DD,0,0,0
15-Mar-20,DL,0,1,0
15-Mar-20,GA,0,0,0
15-Mar-20,GJ,0,0,0
15-Mar-20,HR,0,0,0
15-Mar-20,HP,0,0,0
15-Mar-20,JK,0,0,0
15-Mar-20,JH,0,0,0
15-Mar-20,KA,0,0,0
15-Mar-20,KL,5,0,0
15-Mar-20,LA,0,0,0
15-Mar-20,LD,0,0,0
15-Mar-20,MP,0,0,0
15-Mar-20,MH,18,0,0
15-Mar-20,MN,0,0,0
15-Mar-20,ML,0,0,0
15-Mar-20,MZ,0,0,0
15-Mar-20,NL,0,0,0
15-Mar-20,OR,0,0,0
15-Mar-20,PY,0,0,0
15-Mar-20,PB,0,0,0
15-Mar-20,RJ,1,2,0
15-Mar-20,SK,0,0,0
15-Mar-20,TN,0,0,0
15-Mar-20,TG,2,1,0
15-Mar-20,TR,0,0,0
15-Mar-20,UP,1,0,0
15-Mar-20,UT,0,0,0
15-Mar-20,WB,0,0,0
15-Mar-20,UN,0,0,0
16-Mar-20,TT,15,1,0
16-Mar-20,AN,0,0,0
16-Mar-20,AP,0,0,0
16-Mar-20,AR,0,0,0
16-Mar-20,AS,0,0,0
16-Mar-20,BR,0,0,0
16-Mar-20,CH,0,0,0
16-Mar-20,CT,0,0,0
16-Mar-20,DN,0,0,0
16-Mar-20,DD,0,0,0
16-Mar-20,DL,0,0,0
16-Mar-20,GA,0,0,0
16-Mar-20,GJ,0,0,0
16-Mar-20,HR,0,0,0
16-Mar-20,HP,0,0,0
16-Mar-20,JK,1,0,0
16-Mar-20,JH,0,0,0
16-Mar-20,KA,1,0,0
16-Mar-20,KL,3,0,0
16-Mar-20,LA,0,0,0
16-Mar-20,LD,0,0,0
16-Mar-20,MP,0,0,0
16-Mar-20,MH,6,0,0
16-Mar-20,MN,0,0,0
16-Mar-20,ML,0,0,0
16-Mar-20,MZ,0,0,0
16-Mar-20,NL,0,0,0
16-Mar-20,OR,1,0,0
16-Mar-20,PY,1,0,0
16-Mar-20,PB,0,0,0
16-Mar-20,RJ,0,0,0
16-Mar-20,SK,0,0,0
16-Mar-20,TN,0,1,0
16-Mar-20,TG,1,0,0
16-Mar-20,TR,0,0,0
16-Mar-20,UP,0,0,0
16-Mar-20,UT,1,0,0
16-Mar-20,WB,0,0,0
16-Mar-20,UN,0,0,0
17-Mar-20,TT,11,1,1
17-Mar-20,AN,0,0,0
17-Mar-20,AP,0,0,0
17-Mar-20,AR,0,0,0
17-Mar-20,AS,0,0,0
17-Mar-20,BR,0,0,0
17-Mar-20,CH,0,0,0
17-Mar-20,CT,0,0,0
17-Mar-20,DN,0,0,0
17-Mar-20,DD,0,0,0
17-Mar-20,DL,1,0,0
17-Mar-20,GA,0,0,0
17-Mar-20,GJ,0,0,0
17-Mar-20,HR,1,0,0
17-Mar-20,HP,0,0,0
17-Mar-20,JK,0,0,0
17-Mar-20,JH,0,0,0
17-Mar-20,KA,2,0,0
17-Mar-20,KL,0,0,0
17-Mar-20,LA,0,0,0
17-Mar-20,LD,0,0,0
17-Mar-20,MP,0,0,0
17-Mar-20,MH,3,0,1
17-Mar-20,MN,0,0,0
17-Mar-20,ML,0,0,0
17-Mar-20,MZ,0,0,0
17-Mar-20,NL,0,0,0
17-Mar-20,OR,0,0,0
17-Mar-20,PY,0,0,0
17-Mar-20,PB,0,0,0
17-Mar-20,RJ,0,0,0
17-Mar-20,SK,0,0,0
17-Mar-20,TN,0,0,0
17-Mar-20,TG,1,0,0
17-Mar-20,TR,0,0,0
17-Mar-20,UP,2,1,0
17-Mar-20,UT,0,0,0
17-Mar-20,WB,1,0,0
17-Mar-20,UN,0,0,0
18-Mar-20,TT,37,0,0
18-Mar-20,AN,0,0,0
18-Mar-20,AP,0,0,0
18-Mar-20,AR,0,0,0
18-Mar-20,AS,0,0,0
18-Mar-20,BR,0,0,0
18-Mar-20,CH,0,0,0
18-Mar-20,CT,0,0,0
18-Mar-20,DN,0,0,0
18-Mar-20,DD,0,0,0
18-Mar-20,DL,2,0,0
18-Mar-20,GA,0,0,0
18-Mar-20,GJ,0,0,0
18-Mar-20,HR,1,0,0
18-Mar-20,HP,0,0,0
18-Mar-20,JK,1,0,0
18-Mar-20,JH,0,0,0
18-Mar-20,KA,5,0,0
18-Mar-20,KL,0,0,0
18-Mar-20,LA,8,0,0
18-Mar-20,LD,0,0,0
18-Mar-20,MP,0,0,0
18-Mar-20,MH,3,0,0
18-Mar-20,MN,0,0,0
18-Mar-20,ML,0,0,0
18-Mar-20,MZ,0,0,0
18-Mar-20,NL,0,0,0
18-Mar-20,OR,1,0,0
18-Mar-20,PY,0,0,0
18-Mar-20,PB,1,0,0
18-Mar-20,RJ,3,0,0
18-Mar-20,SK,0,0,0
18-Mar-20,TN,1,0,0
18-Mar-20,TG,8,0,0
18-Mar-20,TR,0,0,0
18-Mar-20,UP,2,0,0
18-Mar-20,UT,1,0,0
18-Mar-20,WB,0,0,0
18-Mar-20,UN,0,0,0
19-Mar-20,TT,27,5,1
19-Mar-20,AN,0,0,0
19-Mar-20,AP,2,0,0
19-Mar-20,AR,0,0,0
19-Mar-20,AS,0,0,0
19-Mar-20,BR,0,0,0
19-Mar-20,CH,1,0,0
19-Mar-20,CT,1,0,0
19-Mar-20,DN,0,0,0
19-Mar-20,DD,0,0,0
19-Mar-20,DL,4,1,0
19-Mar-20,GA,0,0,0
19-Mar-20,GJ,2,0,0
19-Mar-20,HR,1,0,0
19-Mar-20,HP,0,0,0
19-Mar-20,JK,0,0,0
19-Mar-20,JH,0,0,0
19-Mar-20,KA,1,0,0
19-Mar-20,KL,1,0,0
19-Mar-20,LA,0,0,0
19-Mar-20,LD,0,0,0
19-Mar-20,MP,0,0,0
19-Mar-20,MH,4,0,0
19-Mar-20,MN,0,0,0
19-Mar-20,ML,0,0,0
19-Mar-20,MZ,0,0,0
19-Mar-20,NL,0,0,0
19-Mar-20,OR,0,0,0
19-Mar-20,PY,0,0,0
19-Mar-20,PB,0,0,1
19-Mar-20,RJ,2,0,0
19-Mar-20,SK,0,0,0
19-Mar-20,TN,1,0,0
19-Mar-20,TG,3,0,0
19-Mar-20,TR,0,0,0
19-Mar-20,UP,3,4,0
19-Mar-20,UT,1,0,0
19-Mar-20,WB,0,0,0
19-Mar-20,UN,0,0,0
20-Mar-20,TT,58,3,0
20-Mar-20,AN,0,0,0
20-Mar-20,AP,0,0,0
20-Mar-20,AR,0,0,0
20-Mar-20,AS,0,0,0
20-Mar-20,BR,0,0,0
20-Mar-20,CH,4,0,0
20-Mar-20,CT,0,0,0
20-Mar-20,DN,0,0,0
20-Mar-20,DD,0,0,0
20-Mar-20,DL,6,2,0
20-Mar-20,GA,0,0,0
20-Mar-20,GJ,5,0,0
20-Mar-20,HR,2,0,0
20-Mar-20,HP,2,0,0
20-Mar-20,JK,0,0,0
20-Mar-20,JH,0,0,0
20-Mar-20,KA,0,1,0
20-Mar-20,KL,12,0,0
20-Mar-20,LA,2,0,0
20-Mar-20,LD,0,0,0
20-Mar-20,MP,4,0,0
20-Mar-20,MH,4,0,0
20-Mar-20,MN,0,0,0
20-Mar-20,ML,0,0,0
20-Mar-20,MZ,0,0,0
20-Mar-20,NL,0,0,0
20-Mar-20,OR,0,0,0
20-Mar-20,PY,0,0,0
20-Mar-20,PB,1,0,0
20-Mar-20,RJ,8,0,0
20-Mar-20,SK,0,0,0
20-Mar-20,TN,0,0,0
20-Mar-20,TG,3,0,0
20-Mar-20,TR,0,0,0
20-Mar-20,UP,4,0,0
20-Mar-20,UT,0,0,0
20-Mar-20,WB,1,0,0
20-Mar-20,UN,0,0,0
21-Mar-20,TT,78,0,0
21-Mar-20,AN,0,0,0
21-Mar-20,AP,2,0,0
21-Mar-20,AR,0,0,0
21-Mar-20,AS,0,0,0
21-Mar-20,BR,0,0,0
21-Mar-20,CH,0,0,0
21-Mar-20,CT,0,0,0
21-Mar-20,DN,0,0,0
21-Mar-20,DD,0,0,0
21-Mar-20,DL,7,0,0
21-Mar-20,GA,0,0,0
21-Mar-20,GJ,7,0,0
21-Mar-20,HR,2,0,0
21-Mar-20,HP,0,0,0
21-Mar-20,JK,0,0,0
21-Mar-20,JH,0,0,0
21-Mar-20,KA,5,0,0
21-Mar-20,KL,12,0,0
21-Mar-20,LA,3,0,0
21-Mar-20,LD,0,0,0
21-Mar-20,MP,0,0,0
21-Mar-20,MH,12,0,0
21-Mar-20,MN,0,0,0
21-Mar-20,ML,0,0,0
21-Mar-20,MZ,0,0,0
21-Mar-20,NL,0,0,0
21-Mar-20,OR,0,0,0
21-Mar-20,PY,0,0,0
21-Mar-20,PB,10,0,0
21-Mar-20,RJ,7,0,0
21-Mar-20,SK,0,0,0
21-Mar-20,TN,3,0,0
21-Mar-20,TG,2,0,0
21-Mar-20,TR,0,0,0
21-Mar-20,UP,4,0,0
21-Mar-20,UT,0,0,0
21-Mar-20,WB,2,0,0
21-Mar-20,UN,0,0,0
22-Mar-20,TT,67,0,3
22-Mar-20,AN,0,0,0
22-Mar-20,AP,1,0,0
22-Mar-20,AR,0,0,0
22-Mar-20,AS,0,0,0
22-Mar-20,BR,2,0,1
22-Mar-20,CH,1,0,0
22-Mar-20,CT,0,0,0
22-Mar-20,DN,0,0,0
22-Mar-20,DD,0,0,0
22-Mar-20,DL,0,0,0
22-Mar-20,GA,0,0,0
22-Mar-20,GJ,4,0,1
22-Mar-20,HR,0,0,0
22-Mar-20,HP,0,0,0
22-Mar-20,JK,0,0,0
22-Mar-20,JH,0,0,0
22-Mar-20,KA,6,0,0
22-Mar-20,KL,15,0,0
22-Mar-20,LA,0,0,0
22-Mar-20,LD,0,0,0
22-Mar-20,MP,2,0,0
22-Mar-20,MH,10,0,1
22-Mar-20,MN,0,0,0
22-Mar-20,ML,0,0,0
22-Mar-20,MZ,0,0,0
22-Mar-20,NL,0,0,0
22-Mar-20,OR,0,0,0
22-Mar-20,PY,0,0,0
22-Mar-20,PB,8,0,0
22-Mar-20,RJ,4,0,0
22-Mar-20,SK,0,0,0
22-Mar-20,TN,3,0,0
22-Mar-20,TG,6,0,0
22-Mar-20,TR,0,0,0
22-Mar-20,UP,2,0,0
22-Mar-20,UT,0,0,0
22-Mar-20,WB,3,0,0
22-Mar-20,UN,0,0,0
23-Mar-20,TT,102,12,2
23-Mar-20,AN,0,0,0
23-Mar-20,AP,1,0,0
23-Mar-20,AR,0,0,0
23-Mar-20,AS,0,0,0
23-Mar-20,BR,1,0,0
23-Mar-20,CH,1,0,0
23-Mar-20,CT,0,0,0
23-Mar-20,DN,0,0,0
23-Mar-20,DD,0,0,0
23-Mar-20,DL,3,0,0
23-Mar-20,GA,0,0,0
23-Mar-20,GJ,12,0,0
23-Mar-20,HR,7,11,0
23-Mar-20,HP,1,0,1
23-Mar-20,JK,0,0,0
23-Mar-20,JH,0,0,0
23-Mar-20,KA,7,1,0
23-Mar-20,KL,28,0,0
23-Mar-20,LA,0,0,0
23-Mar-20,LD,0,0,0
23-Mar-20,MP,0,0,0
23-Mar-20,MH,23,0,0
23-Mar-20,MN,0,0,0
23-Mar-20,ML,0,0,0
23-Mar-20,MZ,0,0,0
23-Mar-20,NL,0,0,0
23-Mar-20,OR,0,0,0
23-Mar-20,PY,0,0,0
23-Mar-20,PB,2,0,0
23-Mar-20,RJ,4,0,0
23-Mar-20,SK,0,0,0
23-Mar-20,TN,3,0,0
23-Mar-20,TG,6,0,0
23-Mar-20,TR,0,0,0
23-Mar-20,UP,2,0,0
23-Mar-20,UT,1,0,0
23-Mar-20,WB,0,0,1
23-Mar-20,UN,0,0,0
24-Mar-20,TT,64,5,1
24-Mar-20,AN,0,0,0
24-Mar-20,AP,1,0,0
24-Mar-20,AR,0,0,0
24-Mar-20,AS,0,0,0
24-Mar-20,BR,0,0,0
24-Mar-20,CH,0,0,0
24-Mar-20,CT,0,0,0
24-Mar-20,DN,0,0,0
24-Mar-20,DD,0,0,0
24-Mar-20,DL,0,1,0
24-Mar-20,GA,0,0,0
24-Mar-20,GJ,4,0,0
24-Mar-20,HR,2,0,0
24-Mar-20,HP,0,0,0
24-Mar-20,JK,2,0,0
24-Mar-20,JH,0,0,0
24-Mar-20,KA,8,1,0
24-Mar-20,KL,14,1,0
24-Mar-20,LA,0,0,0
24-Mar-20,LD,0,0,0
24-Mar-20,MP,1,0,0
24-Mar-20,MH,10,0,0
24-Mar-20,MN,1,0,0
24-Mar-20,ML,0,0,0
24-Mar-20,MZ,0,0,0
24-Mar-20,NL,0,0,0
24-Mar-20,OR,0,0,0
24-Mar-20,PY,0,0,0
24-Mar-20,PB,6,0,0
24-Mar-20,RJ,0,0,0
24-Mar-20,SK,0,0,0
24-Mar-20,TN,6,0,1
24-Mar-20,TG,4,0,0
24-Mar-20,TR,0,0,0
24-Mar-20,UP,3,2,0
24-Mar-20,UT,0,0,0
24-Mar-20,WB,2,0,0
24-Mar-20,UN,0,0,0
25-Mar-20,TT,90,3,1
25-Mar-20,AN,0,0,0
25-Mar-20,AP,2,1,0
25-Mar-20,AR,0,0,0
25-Mar-20,AS,0,0,0
25-Mar-20,BR,1,0,0
25-Mar-20,CH,0,0,0
25-Mar-20,CT,2,0,0
25-Mar-20,DN,0,0,0
25-Mar-20,DD,0,0,0
25-Mar-20,DL,5,0,0
25-Mar-20,GA,3,0,0
25-Mar-20,GJ,4,0,0
25-Mar-20,HR,1,0,0
25-Mar-20,HP,0,0,0
25-Mar-20,JK,5,1,0
25-Mar-20,JH,0,0,0
25-Mar-20,KA,10,0,0
25-Mar-20,KL,9,0,0
25-Mar-20,LA,0,0,0
25-Mar-20,LD,0,0,0
25-Mar-20,MP,8,0,1
25-Mar-20,MH,15,1,0
25-Mar-20,MN,0,0,0
25-Mar-20,ML,0,0,0
25-Mar-20,MZ,1,0,0
25-Mar-20,NL,0,0,0
25-Mar-20,OR,0,0,0
25-Mar-20,PY,0,0,0
25-Mar-20,PB,2,0,0
25-Mar-20,RJ,6,0,0
25-Mar-20,SK,0,0,0
25-Mar-20,TN,8,0,0
25-Mar-20,TG,4,0,0
25-Mar-20,TR,0,0,0
25-Mar-20,UP,3,0,0
25-Mar-20,UT,1,0,0
25-Mar-20,WB,0,0,0
25-Mar-20,UN,0,0,0
26-Mar-20,TT,65,7,5
26-Mar-20,AN,1,0,0
26-Mar-20,AP,1,0,0
26-Mar-20,AR,0,0,0
26-Mar-20,AS,0,0,0
26-Mar-20,BR,3,0,0
26-Mar-20,CH,0,0,0
26-Mar-20,CT,3,0,0
26-Mar-20,DN,0,0,0
26-Mar-20,DD,0,0,0
26-Mar-20,DL,1,0,0
26-Mar-20,GA,0,0,0
26-Mar-20,GJ,5,0,2
26-Mar-20,HR,1,0,0
26-Mar-20,HP,0,0,0
26-Mar-20,JK,3,0,1
26-Mar-20,JH,0,0,0
26-Mar-20,KA,4,0,1
26-Mar-20,KL,19,7,0
26-Mar-20,LA,0,0,0
26-Mar-20,LD,0,0,0
26-Mar-20,MP,5,0,0
26-Mar-20,MH,3,0,1
26-Mar-20,MN,0,0,0
26-Mar-20,ML,0,0,0
26-Mar-20,MZ,0,0,0
26-Mar-20,NL,0,0,0
26-Mar-20,OR,1,0,0
26-Mar-20,PY,0,0,0
26-Mar-20,PB,2,0,0
26-Mar-20,RJ,2,0,0
26-Mar-20,SK,0,0,0
26-Mar-20,TN,3,0,0
26-Mar-20,TG,3,0,0
26-Mar-20,TR,0,0,0
26-Mar-20,UP,4,0,0
26-Mar-20,UT,0,0,0
26-Mar-20,WB,1,0,0
26-Mar-20,UN,0,0,0
27-Mar-20,TT,164,26,3
27-Mar-20,AN,5,0,0
27-Mar-20,AP,2,0,0
27-Mar-20,AR,0,0,0
27-Mar-20,AS,0,0,0
27-Mar-20,BR,2,0,0
27-Mar-20,CH,1,0,0
27-Mar-20,CT,0,0,0
27-Mar-20,DN,0,0,0
27-Mar-20,DD,0,0,0
27-Mar-20,DL,4,0,0
27-Mar-20,GA,0,0,0
27-Mar-20,GJ,4,0,0
27-Mar-20,HR,1,0,0
27-Mar-20,HP,0,1,0
27-Mar-20,JK,6,0,0
27-Mar-20,JH,0,0,0
27-Mar-20,KA,9,2,1
27-Mar-20,KL,39,0,0
27-Mar-20,LA,0,3,0
27-Mar-20,LD,0,0,0
27-Mar-20,MP,9,0,1
27-Mar-20,MH,31,18,1
27-Mar-20,MN,0,0,0
27-Mar-20,ML,0,0,0
27-Mar-20,MZ,0,0,0
27-Mar-20,NL,0,0,0
27-Mar-20,OR,0,0,0
27-Mar-20,PY,0,0,0
27-Mar-20,PB,5,1,0
27-Mar-20,RJ,10,0,0
27-Mar-20,SK,0,0,0
27-Mar-20,TN,9,1,0
27-Mar-20,TG,15,0,0
27-Mar-20,TR,0,0,0
27-Mar-20,UP,7,0,0
27-Mar-20,UT,0,0,0
27-Mar-20,WB,5,0,0
27-Mar-20,UN,0,0,0
28-Mar-20,TT,143,9,5
28-Mar-20,AN,3,0,0
28-Mar-20,AP,6,0,0
28-Mar-20,AR,0,0,0
28-Mar-20,AS,0,0,0
28-Mar-20,BR,2,0,0
28-Mar-20,CH,0,0,0
28-Mar-20,CT,1,0,0
28-Mar-20,DN,0,0,0
28-Mar-20,DD,0,0,0
28-Mar-20,DL,9,0,0
28-Mar-20,GA,0,0,0
28-Mar-20,GJ,8,0,1
28-Mar-20,HR,2,0,0
28-Mar-20,HP,0,1,0
28-Mar-20,JK,13,0,0
28-Mar-20,JH,0,0,0
28-Mar-20,KA,17,0,0
28-Mar-20,KL,6,1,1
28-Mar-20,LA,0,0,0
28-Mar-20,LD,0,0,0
28-Mar-20,MP,10,0,0
28-Mar-20,MH,30,6,2
28-Mar-20,MN,0,0,0
28-Mar-20,ML,0,0,0
28-Mar-20,MZ,0,0,0
28-Mar-20,NL,0,0,0
28-Mar-20,OR,0,0,0
28-Mar-20,PY,0,0,0
28-Mar-20,PB,0,0,0
28-Mar-20,RJ,4,0,0
28-Mar-20,SK,0,0,0
28-Mar-20,TN,4,0,0
28-Mar-20,TG,8,0,1
28-Mar-20,TR,0,0,0
28-Mar-20,UP,16,0,0
28-Mar-20,UT,1,1,0
28-Mar-20,WB,3,0,0
28-Mar-20,UN,0,0,0
29-Mar-20,TT,110,5,3
29-Mar-20,AN,0,0,0
29-Mar-20,AP,2,0,0
29-Mar-20,AR,0,0,0
29-Mar-20,AS,0,0,0
29-Mar-20,BR,4,0,0
29-Mar-20,CH,0,0,0
29-Mar-20,CT,0,0,0
29-Mar-20,DN,0,0,0
29-Mar-20,DD,0,0,0
29-Mar-20,DL,23,0,1
29-Mar-20,GA,2,0,0
29-Mar-20,GJ,8,1,1
29-Mar-20,HR,0,0,0
29-Mar-20,HP,0,0,0
29-Mar-20,JK,5,0,0
29-Mar-20,JH,0,0,0
29-Mar-20,KA,2,0,0
29-Mar-20,KL,20,4,0
29-Mar-20,LA,0,0,0
29-Mar-20,LD,0,0,0
29-Mar-20,MP,0,0,0
29-Mar-20,MH,17,0,1
29-Mar-20,MN,0,0,0
29-Mar-20,ML,0,0,0
29-Mar-20,MZ,0,0,0
29-Mar-20,NL,0,0,0
29-Mar-20,OR,0,0,0
29-Mar-20,PY,0,0,0
29-Mar-20,PB,0,0,0
29-Mar-20,RJ,5,0,0
29-Mar-20,SK,0,0,0
29-Mar-20,TN,8,0,0
29-Mar-20,TG,3,0,0
29-Mar-20,TR,0,0,0
29-Mar-20,UP,7,0,0
29-Mar-20,UT,1,0,0
29-Mar-20,WB,3,0,0
29-Mar-20,UN,0,0,0
30-Mar-20,TT,187,49,13
30-Mar-20,AN,1,0,0
30-Mar-20,AP,2,0,0
30-Mar-20,AR,0,0,0
30-Mar-20,AS,0,0,0
30-Mar-20,BR,0,0,0
30-Mar-20,CH,5,0,0
30-Mar-20,CT,1,0,0
30-Mar-20,DN,0,0,0
30-Mar-20,DD,0,0,0
30-Mar-20,DL,25,0,0
30-Mar-20,GA,0,0,0
30-Mar-20,GJ,7,2,1
30-Mar-20,HR,1,6,0
30-Mar-20,HP,0,0,0
30-Mar-20,JK,11,0,0
30-Mar-20,JH,0,0,0
30-Mar-20,KA,5,1,0
30-Mar-20,KL,32,4,0
30-Mar-20,LA,0,0,0
30-Mar-20,LD,0,0,0
30-Mar-20,MP,8,0,2
30-Mar-20,MH,17,14,2
30-Mar-20,MN,0,0,0
30-Mar-20,ML,0,0,0
30-Mar-20,MZ,0,0,0
30-Mar-20,NL,0,0,0
30-Mar-20,OR,0,0,0
30-Mar-20,PY,0,0,0
30-Mar-20,PB,3,0,2
30-Mar-20,RJ,20,0,0
30-Mar-20,SK,0,0,0
30-Mar-20,TN,17,2,0
30-Mar-20,TG,7,13,5
30-Mar-20,TR,0,0,0
30-Mar-20,UP,24,6,0
30-Mar-20,UT,0,1,0
30-Mar-20,WB,1,0,1
30-Mar-20,UN,0,0,0
31-Mar-20,TT,309,15,6
31-Mar-20,AN,0,0,0
31-Mar-20,AP,21,0,0
31-Mar-20,AR,0,0,0
31-Mar-20,AS,1,0,0
31-Mar-20,BR,6,0,0
31-Mar-20,CH,2,0,0
31-Mar-20,CT,1,2,0
31-Mar-20,DN,0,0,0
31-Mar-20,DD,0,0,0
31-Mar-20,DL,23,0,0
31-Mar-20,GA,0,0,0
31-Mar-20,GJ,4,2,0
31-Mar-20,HR,7,0,0
31-Mar-20,HP,0,0,0
31-Mar-20,JK,6,0,1
31-Mar-20,JH,1,0,0
31-Mar-20,KA,13,2,0
31-Mar-20,KL,7,4,1
31-Mar-20,LA,0,0,0
31-Mar-20,LD,0,0,0
31-Mar-20,MP,19,0,1
31-Mar-20,MH,82,0,1
31-Mar-20,MN,0,0,0
31-Mar-20,ML,0,0,0
31-Mar-20,MZ,0,0,0
31-Mar-20,NL,0,0,0
31-Mar-20,OR,1,0,0
31-Mar-20,PY,0,0,0
31-Mar-20,PB,1,0,1
31-Mar-20,RJ,14,0,0
31-Mar-20,SK,0,0,0
31-Mar-20,TN,57,2,0
31-Mar-20,TG,20,0,0
31-Mar-20,TR,0,0,0
31-Mar-20,UP,8,0,0
31-Mar-20,UT,0,0,0
31-Mar-20,WB,15,3,1
31-Mar-20,UN,0,0,0
01-Apr-20,TT,424,16,9
01-Apr-20,AN,0,0,0
01-Apr-20,AP,67,1,0
01-Apr-20,AR,0,0,0
01-Apr-20,AS,15,0,0
01-Apr-20,BR,3,0,0
01-Apr-20,CH,2,0,0
01-Apr-20,CT,0,0,0
01-Apr-20,DN,0,0,0
01-Apr-20,DD,0,0,0
01-Apr-20,DL,32,0,0
01-Apr-20,GA,0,0,0
01-Apr-20,GJ,13,0,0
01-Apr-20,HR,0,10,0
01-Apr-20,HP,0,0,0
01-Apr-20,JK,7,1,0
01-Apr-20,JH,0,0,0
01-Apr-20,KA,9,1,0
01-Apr-20,KL,24,2,0
01-Apr-20,LA,0,0,0
01-Apr-20,LD,0,0,0
01-Apr-20,MP,32,0,1
01-Apr-20,MH,33,0,3
01-Apr-20,MN,0,0,0
01-Apr-20,ML,0,0,0
01-Apr-20,MZ,0,0,0
01-Apr-20,NL,0,0,0
01-Apr-20,OR,1,1,0
01-Apr-20,PY,2,0,0
01-Apr-20,PB,4,0,0
01-Apr-20,RJ,27,0,0
01-Apr-20,SK,0,0,0
01-Apr-20,TN,110,0,0
01-Apr-20,TG,30,0,3
01-Apr-20,TR,0,0,0
01-Apr-20,UP,13,0,2
01-Apr-20,UT,0,0,0
01-Apr-20,WB,0,0,0
01-Apr-20,UN,0,0,0
02-Apr-20,TT,486,22,14
02-Apr-20,AN,0,0,0
02-Apr-20,AP,38,0,0
02-Apr-20,AR,1,0,0
02-Apr-20,AS,0,0,0
02-Apr-20,BR,5,3,0
02-Apr-20,CH,1,0,0
02-Apr-20,CT,0,1,0
02-Apr-20,DN,0,0,0
02-Apr-20,DD,0,0,0
02-Apr-20,DL,141,2,2
02-Apr-20,GA,0,0,0
02-Apr-20,GJ,1,5,1
02-Apr-20,HR,6,0,0
02-Apr-20,HP,3,0,0
02-Apr-20,JK,8,1,0
02-Apr-20,JH,1,0,0
02-Apr-20,KA,14,2,0
02-Apr-20,KL,21,2,0
02-Apr-20,LA,0,0,0
02-Apr-20,LD,0,0,0
02-Apr-20,MP,9,0,2
02-Apr-20,MH,88,3,8
02-Apr-20,MN,1,0,0
02-Apr-20,ML,0,0,0
02-Apr-20,MZ,0,0,0
02-Apr-20,NL,0,0,0
02-Apr-20,OR,0,0,0
02-Apr-20,PY,2,0,0
02-Apr-20,PB,1,0,1
02-Apr-20,RJ,13,0,0
02-Apr-20,SK,0,0,0
02-Apr-20,TN,75,0,0
02-Apr-20,TG,27,3,0
02-Apr-20,TR,0,0,0
02-Apr-20,UP,11,0,0
02-Apr-20,UT,3,0,0
02-Apr-20,WB,16,0,0
02-Apr-20,UN,0,0,0
03-Apr-20,TT,560,38,14
03-Apr-20,AN,0,0,0
03-Apr-20,AP,15,0,1
03-Apr-20,AR,0,0,0
03-Apr-20,AS,7,0,0
03-Apr-20,BR,2,0,0
03-Apr-20,CH,0,0,0
03-Apr-20,CT,0,0,0
03-Apr-20,DN,0,0,0
03-Apr-20,DD,0,0,0
03-Apr-20,DL,93,0,2
03-Apr-20,GA,1,0,0
03-Apr-20,GJ,7,0,2
03-Apr-20,HR,9,0,0
03-Apr-20,HP,0,0,1
03-Apr-20,JK,5,0,0
03-Apr-20,JH,0,0,0
03-Apr-20,KA,4,0,1
03-Apr-20,KL,9,14,0
03-Apr-20,LA,1,0,0
03-Apr-20,LD,0,0,0
03-Apr-20,MP,47,0,0
03-Apr-20,MH,64,8,5
03-Apr-20,MN,0,0,0
03-Apr-20,ML,0,0,0
03-Apr-20,MZ,0,0,0
03-Apr-20,NL,0,0,0
03-Apr-20,OR,15,1,0
03-Apr-20,PY,0,0,0
03-Apr-20,PB,6,0,0
03-Apr-20,RJ,46,0,0
03-Apr-20,SK,0,0,0
03-Apr-20,TN,102,0,0
03-Apr-20,TG,75,15,2
03-Apr-20,TR,0,0,0
03-Apr-20,UP,46,0,0
03-Apr-20,UT,6,0,0
03-Apr-20,WB,0,0,0
